% %  1. Title of Database: Abalone data
% %
% %  2. Sources:
% %
% %     (a) Original owners of database:
% %  	Marine Resources Division
% %  	Marine Research Laboratories - Taroona
% %  	Department of Primary Industry and Fisheries, Tasmania
% %  	GPO Box 619F, Hobart, Tasmania 7001, Australia
% %  	(contact: Warwick Nash +61 02 277277, wnash@dpi.tas.gov.au)
% %
% %     (b) Donor of database:
% %  	Sam Waugh (Sam.Waugh@cs.utas.edu.au)
% %  	Department of Computer Science, University of Tasmania
% %  	GPO Box 252C, Hobart, Tasmania 7001, Australia
% %
% %     (c) Date received: December 1995
% %
% %
% %  3. Past Usage:
% %
% %     Sam Waugh (1995) "Extending and benchmarking Cascade-Correlation", PhD
% %     thesis, Computer Science Department, University of Tasmania.
% %
% %     -- Test set performance (final 1044 examples, first 3133 used for training):
% %  	24.86% Cascade-Correlation (no hidden nodes)
% %  	26.25% Cascade-Correlation (5 hidden nodes)
% %  	21.5%  C4.5
% %  	 0.0%  Linear Discriminate Analysis
% %  	 3.57% k=5 Nearest Neighbour
% %        (Problem encoded as a classification task)
% %
% %     -- Data set samples are highly overlapped.  Further information is required
% %  	to separate completely using affine combinations.  Other restrictions
% %  	to data set examined.
% %
% %     David Clark, Zoltan Schreter, Anthony Adams "A Quantitative Comparison of
% %     Dystal and Backpropagation", submitted to the Australian Conference on
% %     Neural Networks (ACNN'96). Data set treated as a 3-category classification
% %     problem (grouping ring classes 1-8, 9 and 10, and 11 on).
% %
% %     -- Test set performance (3133 training, 1044 testing as above):
% %  	64%    Backprop
% %  	55%    Dystal
% %     -- Previous work (Waugh, 1995) on same data set:
% %  	61.40% Cascade-Correlation (no hidden nodes)
% %  	65.61% Cascade-Correlation (5 hidden nodes)
% %  	59.2%  C4.5
% %  	32.57% Linear Discriminate Analysis
% %  	62.46% k=5 Nearest Neighbour
% %
% %
% %  4. Relevant Information Paragraph:
% %
% %     Predicting the age of abalone from physical measurements.  The age of
% %     abalone is determined by cutting the shell through the cone, staining it,
% %     and counting the number of rings through a microscope -- a boring and
% %     time-consuming task.  Other measurements, which are easier to obtain, are
% %     used to predict the age.  Further information, such as weather patterns
% %     and location (hence food availability) may be required to solve the problem.
% %
% %     From the original data examples with missing values were removed (the
% %     majority having the predicted value missing), and the ranges of the
% %     continuous values have been scaled for use with an ANN (by dividing by 200).
% %
% %     Data comes from an original (non-machine-learning) study:
% %
% %  	Warwick J Nash, Tracy L Sellers, Simon R Talbot, Andrew J Cawthorn and
% %  	Wes B Ford (1994) "The Population Biology of Abalone (_Haliotis_
% %  	species) in Tasmania. I. Blacklip Abalone (_H. rubra_) from the North
% %  	Coast and Islands of Bass Strait", Sea Fisheries Division, Technical
% %  	Report No. 48 (ISSN 1034-3288)
% %
% %
% %  5. Number of Instances: 4177
% %
% %
% %  6. Number of Attributes: 8
% %
% %
% %  7. Attribute information:
% %
% %     Given is the attribute name, attribute type, the measurement unit and a
% %     brief description.  The number of rings is the value to predict: either
% %     as a continuous value or as a classification problem.
% %
% %  	Name		Data Type	Meas.	Description
% %  	----		---------	-----	-----------
% %  	Sex		nominal			M, F, and I (infant)
% %  	Length		continuous	mm	Longest shell measurement
% %  	Diameter	continuous	mm	perpendicular to length
% %  	Height		continuous	mm	with meat in shell
% %  	Whole weight	continuous	grams	whole abalone
% %  	Shucked weight	continuous	grams	weight of meat
% %  	Viscera weight	continuous	grams	gut weight (after bleeding)
% %  	Shell weight	continuous	grams	after being dried
% %  	Rings		integer			+1.5 gives the age in years
% %
% %     Statistics for numeric domains:
% %
% %  		Length	Diam	Height	Whole	Shucked	Viscera	Shell	Rings
% %  	Min	0.075	0.055	0.000	0.002	0.001	0.001	0.002	    1
% %  	Max	0.815	0.650	1.130	2.826	1.488	0.760	1.005	   29
% %  	Mean	0.524	0.408	0.140	0.829	0.359	0.181	0.239	9.934
% %  	SD	0.120	0.099	0.042	0.490	0.222	0.110	0.139	3.224
% %  	Correl	0.557	0.575	0.557	0.540	0.421	0.504	0.628	  1.0
% %
% %
% %  8. Missing Attribute Values: None
% %
% %
% %  9. Class Distribution:
% %
% %  	Class	Examples
% %  	-----	--------
% %  	1	1
% %  	2	1
% %  	3	15
% %  	4	57
% %  	5	115
% %  	6	259
% %  	7	391
% %  	8	568
% %  	9	689
% %  	10	634
% %  	11	487
% %  	12	267
% %  	13	203
% %  	14	126
% %  	15	103
% %  	16	67
% %  	17	58
% %  	18	42
% %  	19	32
% %  	20	26
% %  	21	14
% %  	22	6
% %  	23	9
% %  	24	2
% %  	25	1
% %  	26	1
% %  	27	2
% %  	29	1
% %  	-----	----
% %  	Total	4177s
@RELATION abalone

@ATTRIBUTE ID NUMERIC
@ATTRIBUTE V1 {F, I, M}
@ATTRIBUTE V2 NUMERIC
@ATTRIBUTE V3 NUMERIC
@ATTRIBUTE V4 NUMERIC
@ATTRIBUTE V5 NUMERIC
@ATTRIBUTE V6 NUMERIC
@ATTRIBUTE V7 NUMERIC
@ATTRIBUTE V8 NUMERIC
@ATTRIBUTE OD_VALUE REAL
@ATTRIBUTE Class {1, 2, 3}

@DATA
2507.0,I,0.415,0.325,0.1,0.4665,0.2285,0.1065,0.114,0.5819868342309994,1
2508.0,I,0.415,0.315,0.105,0.33,0.1405,0.0705,0.095,0.4034154056595708,1
2509.0,I,0.415,0.315,0.09,0.3625,0.175,0.0835,0.093,0.39865350089766605,1
2511.0,I,0.425,0.31,0.105,0.365,0.159,0.0825,0.105,0.498653500897666,1
2512.0,M,0.465,0.375,0.11,0.5,0.21,0.113,0.1505,0.5666991772070604,1
2513.0,F,0.465,0.35,0.135,0.6265,0.259,0.1445,0.175,0.5970765808706705,1
2514.0,I,0.47,0.37,0.11,0.5555,0.25,0.115,0.163,0.6333333333333333,1
2515.0,F,0.47,0.375,0.12,0.6015,0.2765,0.1455,0.135,0.6804099142040039,1
2516.0,I,0.475,0.365,0.12,0.53,0.2505,0.0975,0.1625,0.6958700453606288,2
2517.0,M,0.48,0.37,0.135,0.6315,0.3445,0.1015,0.161,0.5666991772070604,1
2518.0,M,0.5,0.4,0.13,0.7715,0.37,0.16,0.211,0.802872126648042,1
2519.0,I,0.505,0.39,0.185,0.6125,0.267,0.142,0.172,0.5127508178599216,1
2520.0,M,0.525,0.425,0.19,0.872,0.4625,0.1725,0.199,0.5328223541868066,2
2521.0,M,0.54,0.42,0.12,0.8115,0.392,0.1455,0.2235,0.5789914959875434,2
2522.0,M,0.545,0.45,0.15,0.8795,0.387,0.15,0.2625,0.7333333333333334,3
2523.0,F,0.565,0.44,0.15,0.983,0.4475,0.2355,0.2485,0.37550873068101226,2
2524.0,M,0.58,0.46,0.18,1.145,0.48,0.277,0.325,0.6922348484848485,3
2525.0,M,0.59,0.455,0.16,1.09,0.5,0.2215,0.292,0.4738479952124476,2
2530.0,F,0.6,0.485,0.165,1.1405,0.587,0.2175,0.288,0.3951365106186101,2
2531.0,M,0.605,0.475,0.175,1.201,0.5395,0.275,0.309,0.47687829824275063,2
2532.0,F,0.625,0.49,0.155,1.33,0.6675,0.259,0.33,0.5548003761648286,2
2535.0,F,0.64,0.5,0.18,1.4995,0.593,0.314,0.431,0.44113486752625,3
2537.0,I,0.66,0.525,0.215,1.786,0.6725,0.3615,0.4065,0.8414421428427359,3
2538.0,M,0.66,0.535,0.2,1.791,0.733,0.318,0.54,0.5774985038898863,3
2539.0,F,0.675,0.555,0.205,1.925,0.713,0.358,0.4535,0.6274985038898864,3
2540.0,F,0.675,0.55,0.175,1.689,0.694,0.371,0.474,0.4236523500437325,3
2541.0,F,0.69,0.55,0.18,1.659,0.8715,0.2655,0.4395,0.6882947118241236,2
2544.0,F,0.73,0.57,0.165,2.0165,1.0685,0.418,0.435,0.6874565429008483,2
2546.0,I,0.225,0.17,0.07,0.0565,0.024,0.013,0.016,0.498653500897666,1
2547.0,I,0.23,0.18,0.05,0.064,0.0215,0.0135,0.02,0.498653500897666,1
2548.0,I,0.275,0.195,0.07,0.0875,0.0345,0.022,0.0255,0.5065900088341739,1
2549.0,I,0.28,0.21,0.055,0.106,0.0415,0.0265,0.031,0.4512253111849072,1
2550.0,I,0.28,0.22,0.08,0.1315,0.066,0.024,0.03,0.6319868342309993,1
2551.0,I,0.295,0.22,0.07,0.126,0.0515,0.0275,0.035,0.5128378980607866,1
2552.0,I,0.31,0.225,0.075,0.155,0.065,0.037,0.0365,0.498653500897666,1
2554.0,I,0.34,0.265,0.07,0.185,0.0625,0.0395,0.07,0.498653500897666,1
2556.0,I,0.38,0.285,0.085,0.237,0.115,0.0405,0.07,0.5777495460954062,1
2557.0,I,0.39,0.295,0.1,0.279,0.1155,0.059,0.08,0.4319868342309994,1
2558.0,I,0.405,0.31,0.065,0.3205,0.1575,0.066,0.088,0.5819868342309994,1
2559.0,I,0.415,0.325,0.1,0.3335,0.1445,0.0715,0.095,0.4034154056595708,1
2560.0,I,0.44,0.335,0.11,0.3885,0.175,0.0835,0.111,0.5127508178599216,1
2561.0,I,0.44,0.345,0.115,0.545,0.269,0.111,0.1305,0.5592595615037267,1
2563.0,I,0.44,0.355,0.12,0.495,0.231,0.11,0.125,0.5592595615037267,1
2564.0,I,0.45,0.35,0.125,0.4775,0.2235,0.089,0.118,0.5688289394941572,1
2565.0,I,0.45,0.35,0.12,0.468,0.2005,0.1065,0.1325,0.5127508178599216,1
2568.0,I,0.46,0.345,0.12,0.4155,0.198,0.0885,0.107,0.5127508178599216,1
2569.0,I,0.46,0.345,0.115,0.4215,0.1895,0.102,0.111,0.5127508178599216,1
2570.0,I,0.465,0.355,0.11,0.474,0.23,0.1005,0.12,0.5688289394941572,1
2571.0,M,0.465,0.34,0.105,0.486,0.231,0.1035,0.1225,0.6944444444444444,2
2572.0,I,0.475,0.385,0.11,0.5735,0.311,0.1025,0.136,0.5127508178599216,1
2573.0,I,0.475,0.355,0.105,0.468,0.201,0.1115,0.12,0.5127508178599216,1
2576.0,I,0.5,0.38,0.11,0.494,0.218,0.09,0.1325,0.5127508178599216,1
2577.0,I,0.505,0.385,0.12,0.6005,0.239,0.142,0.185,0.5127508178599216,1
2578.0,M,0.515,0.395,0.12,0.646,0.285,0.1365,0.172,0.44731182795698926,2
2579.0,M,0.525,0.415,0.135,0.7945,0.394,0.189,0.202,0.5742703190988661,1
2580.0,M,0.525,0.425,0.125,0.812,0.4035,0.1705,0.195,0.5742703190988661,1
2581.0,F,0.53,0.42,0.17,0.828,0.41,0.208,0.1505,0.5970765808706705,1
2582.0,M,0.53,0.41,0.14,0.681,0.3095,0.1415,0.1835,0.5742703190988661,1
2583.0,F,0.53,0.405,0.15,0.889,0.4055,0.2275,0.215,0.5970765808706705,1
2584.0,M,0.54,0.435,0.14,0.7345,0.33,0.1595,0.213,0.5789914959875434,2
2585.0,F,0.55,0.425,0.125,0.964,0.5475,0.159,0.215,0.5927159394479073,1
2586.0,F,0.555,0.425,0.14,0.963,0.44,0.224,0.24,0.6066666666666667,1
2587.0,F,0.57,0.445,0.15,0.995,0.504,0.185,0.2505,0.37550873068101226,2
2588.0,F,0.57,0.435,0.14,0.8585,0.3905,0.196,0.2295,0.5927159394479073,1
2590.0,F,0.58,0.445,0.145,0.888,0.41,0.1815,0.2425,0.5927159394479073,1
2591.0,F,0.585,0.45,0.16,0.9045,0.405,0.2215,0.2335,0.6066666666666667,1
2592.0,M,0.59,0.465,0.14,1.046,0.4695,0.263,0.263,0.8242098724281082,1
2593.0,F,0.595,0.47,0.155,1.1775,0.542,0.269,0.31,0.5952380952380952,2
2595.0,F,0.595,0.465,0.15,1.0255,0.412,0.2745,0.289,0.5342105263157895,3
2596.0,F,0.6,0.46,0.145,0.9325,0.3985,0.2245,0.248,0.5927159394479073,1
2597.0,F,0.6,0.46,0.15,1.235,0.6025,0.274,0.29,0.879529777518702,1
2598.0,M,0.6,0.46,0.15,1.247,0.5335,0.2735,0.29,0.4119432333076857,2
2599.0,M,0.61,0.48,0.15,1.1495,0.564,0.274,0.264,0.8242098724281082,1
2601.0,F,0.615,0.5,0.165,1.327,0.6,0.3015,0.355,0.45020853943013467,2
2602.0,M,0.615,0.47,0.155,1.2,0.5085,0.32,0.292,0.8242098724281082,1
2603.0,F,0.62,0.51,0.175,1.2705,0.5415,0.323,0.3225,0.45020853943013467,2
2604.0,F,0.62,0.485,0.175,1.2155,0.545,0.253,0.345,0.45020853943013467,2
2608.0,F,0.625,0.49,0.175,1.1075,0.4485,0.2165,0.3595,0.8918032786885246,1
2609.0,F,0.63,0.495,0.2,1.4255,0.659,0.336,0.38,0.4745573274192981,3
2610.0,F,0.63,0.495,0.145,1.147,0.5455,0.266,0.2885,0.45020853943013467,2
2611.0,M,0.63,0.48,0.165,1.286,0.604,0.271,0.35,0.8287795992714025,1
2612.0,F,0.635,0.495,0.18,1.596,0.617,0.317,0.37,0.49416517055655296,3
2613.0,F,0.635,0.495,0.195,1.297,0.556,0.2985,0.37,0.47857142857142854,3
2615.0,M,0.645,0.5,0.175,1.5105,0.6735,0.3755,0.3775,0.4715663005000558,3
2616.0,F,0.65,0.5,0.185,1.4415,0.741,0.2955,0.341,0.6097454311098836,2
2617.0,M,0.67,0.52,0.19,1.6385,0.8115,0.369,0.391,0.7708333333333333,2
2619.0,M,0.69,0.54,0.185,1.71,0.7725,0.3855,0.4325,0.9671182266009852,1
2620.0,F,0.695,0.55,0.155,1.8495,0.767,0.442,0.4175,0.7052803577571379,2
2621.0,M,0.695,0.525,0.175,1.742,0.696,0.389,0.505,0.5408318372232197,3
2622.0,F,0.7,0.575,0.205,1.7975,0.7295,0.3935,0.5165,0.39612595487027846,3
2623.0,F,0.705,0.56,0.205,2.381,0.9915,0.5005,0.624,0.6874565429008483,2
2624.0,M,0.765,0.585,0.18,2.398,1.128,0.512,0.5335,0.5484287364480258,3
2625.0,M,0.77,0.6,0.215,2.1945,1.0515,0.482,0.584,0.8092233009708738,2
2626.0,I,0.22,0.16,0.05,0.049,0.0215,0.01,0.015,0.6012176034617687,1
2627.0,I,0.275,0.205,0.07,0.1055,0.495,0.019,0.0315,0.7911705077003872,1
2628.0,I,0.29,0.21,0.06,0.1045,0.0415,0.022,0.035,0.4512253111849072,1
2630.0,I,0.355,0.285,0.095,0.2275,0.0955,0.0475,0.0715,0.6132368342309994,1
2632.0,I,0.415,0.315,0.1,0.3645,0.1765,0.0795,0.095,0.39865350089766605,1
2633.0,I,0.425,0.33,0.115,0.3265,0.1315,0.077,0.103,0.3583026237046836,1
2634.0,I,0.425,0.34,0.1,0.3515,0.1625,0.082,0.094,0.498653500897666,1
2635.0,I,0.43,0.32,0.1,0.3465,0.1635,0.08,0.09,0.4034154056595708,1
2636.0,I,0.44,0.34,0.1,0.407,0.209,0.0735,0.103,0.5127508178599216,1
2637.0,I,0.44,0.335,0.115,0.4215,0.173,0.0765,0.113,0.5127508178599216,1
2638.0,I,0.46,0.345,0.11,0.3755,0.1525,0.058,0.125,0.5592595615037267,1
2639.0,I,0.46,0.37,0.12,0.5335,0.2645,0.108,0.1345,0.5127508178599216,1
2640.0,I,0.465,0.355,0.105,0.442,0.2085,0.0975,0.1185,0.5127508178599216,1
2641.0,I,0.475,0.365,0.1,0.1315,0.2025,0.0875,0.123,0.7069868342309994,1
2642.0,I,0.475,0.375,0.115,0.5205,0.233,0.119,0.1455,0.5140973169622556,1
2643.0,I,0.485,0.375,0.13,0.5535,0.266,0.112,0.157,0.6097646120087772,1
2644.0,I,0.49,0.375,0.125,0.5445,0.279,0.115,0.13,0.5127508178599216,1
2645.0,M,0.49,0.38,0.11,0.554,0.2935,0.1005,0.15,0.5666991772070604,1
2646.0,I,0.495,0.38,0.12,0.512,0.233,0.1205,0.136,0.5462725485167137,1
2647.0,I,0.5,0.39,0.125,0.583,0.294,0.132,0.1605,0.5127508178599216,1
2648.0,M,0.5,0.38,0.12,0.5765,0.273,0.135,0.145,0.6166666666666667,2
2650.0,I,0.51,0.395,0.155,0.5395,0.2465,0.1085,0.167,0.5127508178599216,1
2652.0,I,0.515,0.4,0.125,0.5925,0.265,0.1175,0.168,0.6870858239888302,2
2654.0,F,0.545,0.43,0.14,0.832,0.4355,0.17,0.201,0.4907878859228301,2
2656.0,M,0.545,0.42,0.12,0.7865,0.403,0.185,0.17,0.5742703190988661,1
2657.0,F,0.545,0.4,0.14,0.778,0.368,0.215,0.18,0.4907878859228301,2
2659.0,F,0.55,0.44,0.135,0.8435,0.434,0.1995,0.185,0.5831258536519113,1
2660.0,I,0.555,0.425,0.13,0.648,0.2835,0.133,0.2105,0.7552447552447552,1
2662.0,F,0.57,0.45,0.18,0.908,0.4015,0.217,0.255,0.37550873068101226,2
2664.0,F,0.57,0.43,0.16,0.811,0.3875,0.159,0.2285,0.37550873068101226,2
2668.0,F,0.585,0.435,0.14,0.6955,0.3085,0.129,0.2245,0.7467166979362101,1
2671.0,F,0.59,0.46,0.16,1.0115,0.445,0.2615,0.2565,0.7301587301587302,1
2672.0,F,0.595,0.465,0.15,1.1005,0.5415,0.166,0.265,0.6582100070472163,1
2674.0,M,0.595,0.46,0.14,0.852,0.4215,0.2255,0.227,0.44051466187911426,2
2675.0,M,0.6,0.49,0.21,1.9875,1.005,0.419,0.491,0.7342233009708738,2
2677.0,F,0.615,0.475,0.17,1.055,0.543,0.246,0.2345,0.5166666666666666,2
2678.0,M,0.615,0.45,0.15,1.198,0.707,0.2095,0.2505,0.8242098724281082,1
2679.0,F,0.615,0.47,0.155,1.084,0.5885,0.209,0.246,0.4655146618791143,2
2680.0,M,0.615,0.475,0.175,1.103,0.4635,0.3095,0.2725,0.6278195488721805,2
2681.0,M,0.62,0.49,0.155,1.1,0.505,0.2475,0.31,0.5121212121212121,2
2682.0,M,0.62,0.48,0.15,1.1015,0.4965,0.243,0.305,0.5121212121212121,2
2686.0,M,0.63,0.505,0.15,1.3165,0.6325,0.2465,0.37,0.4157337980075334,3
2687.0,M,0.63,0.51,0.175,1.3415,0.6575,0.262,0.375,0.575,2
2688.0,M,0.63,0.465,0.15,1.027,0.537,0.188,0.176,0.8242098724281082,1
2689.0,M,0.645,0.515,0.16,1.1845,0.506,0.311,0.335,0.4818181818181818,2
2690.0,M,0.645,0.48,0.15,1.192,0.6055,0.2595,0.285,0.5071813285457809,2
2691.0,F,0.645,0.52,0.18,1.285,0.5775,0.352,0.317,0.6738479952124476,2
2692.0,M,0.65,0.515,0.125,1.1805,0.5235,0.283,0.3275,0.4818181818181818,2
2693.0,M,0.65,0.52,0.175,1.2655,0.615,0.2775,0.336,0.5905146618791143,2
2695.0,M,0.65,0.51,0.155,1.407,0.7215,0.298,0.335,0.5905146618791143,2
2696.0,F,0.65,0.49,0.155,1.122,0.545,0.228,0.3055,0.5071813285457809,2
2697.0,M,0.66,0.515,0.165,1.4465,0.694,0.298,0.3755,0.47687829824275063,2
2698.0,F,0.665,0.505,0.165,1.349,0.5985,0.3175,0.36,0.45020853943013467,2
2699.0,M,0.67,0.5,0.2,1.269,0.576,0.2985,0.351,0.6086369770580297,3
2700.0,M,0.67,0.51,0.18,1.68,0.926,0.2975,0.3935,0.49416517055655296,3
2701.0,F,0.675,0.55,0.19,1.551,0.7105,0.3685,0.412,0.4236523500437325,3
2702.0,M,0.68,0.52,0.165,1.4775,0.724,0.279,0.406,0.4715663005000558,3
2703.0,M,0.68,0.53,0.18,1.529,0.7635,0.3115,0.4025,0.4715663005000558,3
2704.0,M,0.7,0.525,0.175,1.7585,0.8745,0.3615,0.47,0.7342233009708738,2
2705.0,M,0.7,0.55,0.2,1.523,0.693,0.306,0.4405,0.5408318372232197,3
2706.0,F,0.725,0.53,0.19,1.7315,0.83,0.398,0.405,0.39612595487027846,3
2708.0,M,0.735,0.57,0.175,1.88,0.9095,0.387,0.488,0.5408318372232197,3
2709.0,F,0.74,0.575,0.22,2.012,0.8915,0.5265,0.471,0.6093166857080681,3
2710.0,M,0.75,0.555,0.215,2.201,1.0615,0.5235,0.5285,0.5484287364480258,3
2712.0,I,0.21,0.15,0.045,0.04,0.0135,0.008,0.0105,0.5819868342309994,1
2713.0,I,0.25,0.175,0.06,0.0635,0.0275,0.008,0.02,0.5819868342309994,1
2715.0,I,0.335,0.25,0.08,0.167,0.0675,0.0325,0.0575,0.4012176034617686,1
2716.0,I,0.34,0.245,0.085,0.2015,0.1005,0.038,0.053,0.4012176034617686,1
2717.0,I,0.345,0.255,0.095,0.183,0.075,0.0385,0.06,0.5119868342309994,1
2718.0,I,0.355,0.255,0.08,0.187,0.078,0.0505,0.058,0.507662509906675,1
2719.0,I,0.36,0.26,0.08,0.1795,0.074,0.0315,0.06,0.46835047059463575,1
2721.0,I,0.375,0.29,0.14,0.3,0.14,0.0625,0.0825,0.5819868342309994,1
2722.0,I,0.375,0.275,0.095,0.2295,0.095,0.0545,0.066,0.37243990866465637,1
2723.0,I,0.385,0.3,0.125,0.343,0.1705,0.0735,0.081,0.6319868342309993,1
2724.0,I,0.385,0.285,0.085,0.244,0.1215,0.0445,0.068,0.5777495460954062,1
2725.0,I,0.395,0.32,0.1,0.3075,0.149,0.0535,0.09,0.5319868342309995,1
2726.0,I,0.4,0.305,0.1,0.3415,0.176,0.0625,0.0865,0.4202221283486465,1
2727.0,I,0.405,0.305,0.1,0.271,0.0965,0.061,0.091,0.6145955298831733,1
2728.0,I,0.405,0.31,0.11,0.91,0.416,0.2075,0.0995,0.7552447552447552,1
2729.0,I,0.405,0.305,0.1,0.268,0.1145,0.053,0.085,0.6145955298831733,1
2730.0,I,0.405,0.3,0.09,0.2885,0.138,0.0635,0.0765,0.387542389786555,1
2731.0,I,0.41,0.315,0.1,0.3,0.124,0.0575,0.1,0.4014312786754438,1
2732.0,I,0.41,0.325,0.11,0.326,0.1325,0.075,0.101,0.3583026237046836,1
2733.0,I,0.415,0.335,0.1,0.358,0.169,0.067,0.105,0.5242945265386917,1
2734.0,I,0.42,0.325,0.115,0.314,0.1295,0.0635,0.1,0.498653500897666,1
2735.0,I,0.42,0.315,0.11,0.4025,0.1855,0.083,0.1015,0.5966927165839406,1
2736.0,I,0.43,0.34,0.11,0.3645,0.159,0.0855,0.105,0.4653201675643327,1
2737.0,I,0.445,0.36,0.11,0.4235,0.182,0.0765,0.14,0.6891118389671511,2
2738.0,M,0.45,0.325,0.115,0.4305,0.2235,0.0785,0.1155,0.5666991772070604,1
2739.0,I,0.45,0.335,0.095,0.3505,0.1615,0.0625,0.1185,0.5592595615037267,1
2743.0,I,0.475,0.355,0.115,0.5195,0.279,0.088,0.1325,0.5127508178599216,1
2744.0,M,0.48,0.375,0.12,0.5895,0.2535,0.128,0.172,0.5606060606060606,3
2745.0,I,0.485,0.38,0.125,0.5215,0.2215,0.118,0.16,0.5127508178599216,1
2746.0,I,0.485,0.365,0.14,0.4475,0.1895,0.0925,0.2305,0.7817460317460317,1
2747.0,I,0.49,0.365,0.125,0.5585,0.252,0.126,0.1615,0.7057003712426649,2
2748.0,I,0.505,0.385,0.125,0.596,0.245,0.097,0.21,0.719378182792817,2
2749.0,I,0.505,0.38,0.135,0.5385,0.2645,0.095,0.165,0.7408067542213883,2
2750.0,I,0.51,0.385,0.145,0.7665,0.3985,0.14,0.1805,0.5351744186046512,1
2751.0,F,0.515,0.395,0.135,0.516,0.2015,0.132,0.162,0.6787338548299072,2
2753.0,I,0.515,0.39,0.11,0.531,0.2415,0.098,0.1615,0.5127508178599216,1
2755.0,F,0.525,0.415,0.15,0.7055,0.329,0.147,0.199,0.4907878859228301,2
2756.0,I,0.525,0.4,0.13,0.6445,0.345,0.1285,0.2,0.5351744186046512,1
2757.0,I,0.525,0.375,0.12,0.6315,0.3045,0.114,0.19,0.6870858239888302,2
2758.0,M,0.535,0.43,0.155,0.7845,0.3285,0.169,0.245,0.6948948948948949,2
2760.0,I,0.55,0.43,0.145,0.712,0.3025,0.152,0.225,0.6870858239888302,2
2762.0,I,0.55,0.42,0.155,0.912,0.495,0.1805,0.205,0.6870858239888302,2
2764.0,I,0.55,0.465,0.15,0.936,0.481,0.174,0.2435,0.6870858239888302,2
2766.0,F,0.555,0.445,0.175,1.1465,0.551,0.244,0.2785,0.879529777518702,1
2768.0,I,0.56,0.435,0.135,0.72,0.329,0.103,0.251,0.8551243133853714,3
2769.0,I,0.565,0.43,0.15,0.8215,0.332,0.1685,0.29,0.8414421428427359,3
2770.0,F,0.57,0.445,0.155,1.017,0.5265,0.2025,0.265,0.5071813285457809,2
2771.0,F,0.575,0.435,0.155,0.8975,0.4115,0.2325,0.23,0.5071813285457809,2
2773.0,F,0.58,0.465,0.145,0.9865,0.47,0.2155,0.25,0.5949248120300752,3
2774.0,F,0.58,0.425,0.15,0.844,0.3645,0.185,0.2705,0.37550873068101226,2
2775.0,I,0.585,0.46,0.145,0.8465,0.339,0.167,0.295,0.6962790697674419,2
2776.0,M,0.585,0.465,0.165,0.885,0.4025,0.1625,0.274,0.5071813285457809,2
2777.0,I,0.585,0.42,0.145,0.6735,0.2895,0.1345,0.22,0.6870858239888302,2
2778.0,F,0.585,0.455,0.13,0.8755,0.411,0.2065,0.225,0.5927159394479073,1
2779.0,M,0.59,0.47,0.145,0.9235,0.4545,0.173,0.254,0.45275955983829796,2
2781.0,M,0.595,0.475,0.14,1.0305,0.4925,0.217,0.278,0.383751912433438,2
2782.0,M,0.6,0.48,0.09,1.05,0.457,0.2685,0.28,0.8242098724281082,1
2783.0,M,0.6,0.495,0.185,1.1145,0.5055,0.2635,0.367,0.49416517055655296,3
2784.0,M,0.6,0.45,0.145,0.877,0.4325,0.155,0.24,0.4861111111111111,2
2785.0,M,0.6,0.51,0.185,1.285,0.6095,0.2745,0.315,0.5071813285457809,2
2786.0,M,0.61,0.48,0.185,1.3065,0.6895,0.2915,0.29,0.5071813285457809,2
2788.0,F,0.615,0.46,0.15,1.0265,0.4935,0.201,0.2745,0.44051466187911426,2
2789.0,F,0.62,0.465,0.14,1.1605,0.6005,0.2195,0.307,0.3951365106186101,2
2790.0,F,0.62,0.48,0.165,1.0125,0.5325,0.4365,0.324,0.7155146618791143,2
2791.0,M,0.625,0.5,0.14,1.096,0.5445,0.2165,0.295,0.4558992772637297,2
2792.0,M,0.625,0.49,0.165,1.205,0.5175,0.3105,0.3465,0.4634320735444331,2
2793.0,M,0.63,0.505,0.175,1.221,0.555,0.252,0.34,0.4274985038898863,3
2795.0,M,0.63,0.47,0.15,1.1355,0.539,0.2325,0.3115,0.71875,3
2796.0,M,0.63,0.525,0.195,1.3135,0.4935,0.2565,0.465,0.8457066189624329,2
2797.0,M,0.64,0.505,0.155,1.1955,0.5565,0.211,0.346,0.4524985038898863,3
2798.0,M,0.64,0.485,0.15,1.098,0.5195,0.222,0.3175,0.5068664169787765,2
2799.0,M,0.64,0.495,0.17,1.139,0.5395,0.282,0.285,0.5071813285457809,2
2800.0,F,0.64,0.495,0.17,1.2265,0.49,0.377,0.2875,0.6118881118881119,3
2801.0,M,0.64,0.515,0.08,1.042,0.515,0.1755,0.175,0.7,2
2802.0,M,0.65,0.52,0.155,1.368,0.6185,0.288,0.365,0.4314237527882052,2
2803.0,M,0.65,0.51,0.175,1.446,0.6485,0.2705,0.45,0.4638621402535227,3
2804.0,F,0.66,0.505,0.19,1.4045,0.6255,0.3375,0.3745,0.5954545454545455,2
2805.0,F,0.66,0.525,0.2,1.463,0.6525,0.2995,0.422,0.44113486752625,3
2806.0,F,0.675,0.525,0.17,1.711,0.8365,0.352,0.475,0.7052803577571379,2
2807.0,M,0.7,0.54,0.205,1.74,0.7885,0.373,0.4865,0.5408318372232197,3
2808.0,F,0.705,0.54,0.205,1.757,0.8265,0.417,0.461,0.7052803577571379,2
2809.0,M,0.71,0.565,0.2,1.601,0.706,0.321,0.45,0.5408318372232197,3
